Type,ID,Text,Keywords
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,11,"with students. approved by the generative ai and teaching committee (gait) on 3/31/25. approved by the ept as resources for guidance to faculty on 5/2/2025. navigation center for teaching excellence about the center for teaching excellence (cte) programs special events resources course design making your course more accessible example showcase ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic","academic, artificialintelligence, event, excellence, faculty, genai, generative, guidance, program, resource, student, teach"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,12,"showcase ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 2/4 teaching tips generative artificial intelligence (genai) teaching with generative ai deciding on appropriate use of genai in academic classes communicating your genai expectations to your students ways gw faculty are using genai services get research help course reserves open affordable course materials research instruction","academic, artificialintelligence, class, communicate, expectation, faculty, genai, generative, library, research, student, teach"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,13,"faculty are using genai services get research help course reserves open affordable course materials research instruction book/media requests 2130 street nw washington, dc 20052 gelman@gwu.edu ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 3/4 mailto:gelman@gwu.edu my account contact gw libraries staff login campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of","academic, accessibility, class, faculty, gelmangwu, genai, library, policy, privacy, research"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,14,"gw libraries staff login campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 4/4","academic, accessibility, barrier, class, genai, library, policy, privacy"
Explore Tools & Services _ GW Information Technology _ The George Washington University,1,"explore tools services gw information technology the george washington university information technology get help explore tools services explore tools services discover tools and resources with ai capabilities to enhance teaching, learning, research, and administrative tasks. learn more about gw it gen ai initiatives and review the evaluation and status of ai tools. for administrative use, refer to the ai guidance and best practices, which includes","administrative, artificialintelligence, capability, evaluation, explore, guidance, learn, practice, research, resource, review, teach, technology, tool, university"
Explore Tools & Services _ GW Information Technology _ The George Washington University,2,"of ai tools. for administrative use, refer to the ai guidance and best practices, which includes gw-approved tools, procurement guidance, and guiding principles for responsible ai use. ai is an emerging technology and is rapidly evolving. please check back often for updates to tools, training, and guidance. all tools and services (a-z) by category software artificial intelligence (ai) adobe creative cloud adobe express premium home","administrative, adobe, artificialintelligence, cloud, guidance, guide, practice, software, technology, tool"
Explore Tools & Services _ GW Information Technology _ The George Washington University,3,"and services (a-z) by category software artificial intelligence (ai) adobe creative cloud adobe express premium home explore tools services |get started support security academic technology explore tools services gw status about 11/19/25, 5:27 am explore tools services gw information technology the george washington university 1/3 google gemini google notebooklm gw chat microsoft copilot zoom classroom support 11/19/25, 5:27 am explore tools services gw information technology","academic, adobe, artificialintelligence, chat, classroom, cloud, explore, security, software, technology, tool, university, zoom"
Explore Tools & Services _ GW Information Technology _ The George Washington University,4,"gw chat microsoft copilot zoom classroom support 11/19/25, 5:27 am explore tools services gw information technology the george washington university 2/3 submit request ithelp@gwu.edu view my tickets reset password classroom search phone 24 hours days week walk-in walk-in support centers knowledge base explore our knowledge base for how-to articles and guides. it help academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy","academic, chat, classroom, explore, guide, ithelpgwu, knowledge, phone, policy, privacy, technology, tool, university, zoom"
Explore Tools & Services _ GW Information Technology _ The George Washington University,5,"and guides. it help academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 11/19/25, 5:27 am explore tools services gw information technology the george washington university 3/3 mailto:ithelp@gwu.edu mailto:ithelp@gwu.edu","academic, accessibility, barrier, explore, guide, ithelpgwu, policy, privacy, technology, tool, university"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,1,"generative artificial intelligence (genai) libraries academic innovation libraries academic innovation gelman library: 24 hours complete hours info ask us we recognize that gw faculty and students have wide variety of views on generative ai (genai) tools. in the center for teaching excellence, our approach is to support faculty where they are. regardless of whether you choose to use genai in your teaching, we support you","academic, artificialintelligence, excellence, faculty, genai, generative, library, student, teach, tool"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,2,"they are. regardless of whether you choose to use genai in your teaching, we support you in identifying and using evidence-based strategies to help support learning and academic integrity. we continue to develop resources to support: discussing genai with your students from variety of perspectives promoting learning without genai encouraging responsible use of genai if you permit students to use it we recommend beginning with","academic, genai, integrity, learn, resource, student, teach"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,3,"encouraging responsible use of genai if you permit students to use it we recommend beginning with the following resources created by the genai and teaching group (gait) and approved by the ept subcommittee of the faculty senate: deciding on appropriate use of genai in academic classes communicating your genai expectations to students additionally, we offer multiple workshops each semester on teaching and genai, striving to","academic, class, communicate, create, expectation, faculty, genai, resource, student, teach, workshop"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,4,"expectations to students additionally, we offer multiple workshops each semester on teaching and genai, striving to provide balanced perspective. if you would like to invite us to your department, program, or other group for tailored workshop, please contact us. generative ai and teaching group (gait) the generative ai and teaching group (gait) brings together faculty from across gw to discuss the impact of emerging genai","artificialintelligence, expectation, faculty, genai, generative, invite, program, student, teach, workshop"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,5,"teaching group (gait) brings together faculty from across gw to discuss the impact of emerging genai capability on teaching and learning, explore institutional issues around pedagogy arising while the library website is unaffected, the current cloudflare outage may interrupt web access to some software throughout the day. for example, the software used to schedule tutoring and review sessions for academic commons (penji) as well as","academic, capability, explore, faculty, genai, learn, library, review, session, software, teach"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,6,"the software used to schedule tutoring and review sessions for academic commons (penji) as well as other gwu sites and research databases may be intermittently affected. thanks for your patience as we wait for this issue to be resolved. generative artificial intelligence (genai)generative artificial intelligence (genai) libraries academic innovation ith lib ra ria 11/19/25, 5:44 am generative artificial intelligence (genai) libraries academic innovation 1/3 from","academic, artificialintelligence, genai, generative, library, research, review, session, software"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,7,"ith lib ra ria 11/19/25, 5:44 am generative artificial intelligence (genai) libraries academic innovation 1/3 from genai, and gather high-quality resources for effectively teaching students to thrive in this changing educational landscape. to join this group, contact karen singer-freeman, the associate dean of teaching and learning excellence. the group meets monthly on zoom; all are welcome to attend. gwit resources on genai ai guidance and","academic, artificialintelligence, excellence, genai, generative, guidance, learn, library, quality, resource, student, teach, zoom"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,8,"meets monthly on zoom; all are welcome to attend. gwit resources on genai ai guidance and best practices enterprise ai tools services upcoming workshops on genai no related upcoming events to show at this time. see all events at gw libraries academic innovation navigation direct your students to quality academic support 2130 street nw washington, dc 20052 gelman@gwu.edu my account contact gw libraries ith lib","academic, artificialintelligence, event, gelmangwu, genai, guidance, library, practice, quality, resource, student, tool, workshop, zoom"
Generative Artificial Intelligence (GenAI) _ Libraries & Academic Innovation,9,"academic support 2130 street nw washington, dc 20052 gelman@gwu.edu my account contact gw libraries ith lib ra ria 11/19/25, 5:44 am generative artificial intelligence (genai) libraries academic innovation 2/3 mailto:gelman@gwu.edu staff login campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility ith lib ra ria 11/19/25, 5:44 am generative artificial intelligence (genai) libraries academic innovation 3/3","academic, accessibility, artificialintelligence, barrier, gelmangwu, genai, generative, library, policy, privacy"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",1,"identity and access management policy office of ethics, compliance, and risk the george washington university office of ethics, compliance, and risk report concern identity and access management policy policy summary the george washington university (hereinafter, “gw” or “university”) provides information technology resources (“gw it resources”) to its community members to promote and advance teaching, learning, research, and administrative support. this policy establishes the issuance, maintenance,","administrative, compliance, ethic, identity, learn, office, policy, research, resource, risk, teach, technology, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",2,"to promote and advance teaching, learning, research, and administrative support. this policy establishes the issuance, maintenance, and use of digital identities to safeguard the confidentiality, availability, and integrity of gw it resources. who is governed by this policy this policy applies to all university students, faculty and staff and all other individuals and entities including, but not limited to, contractors, temporary employees, sponsored researchers, affiliates,","administrative, digital, employee, faculty, identity, integrity, learn, policy, research, researcher, resource, student, teach, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",3,"all other individuals and entities including, but not limited to, contractors, temporary employees, sponsored researchers, affiliates, visitors, and volunteers (collectively, “authorized users”). home policies find policy alphabetical policy listing identity and access management policy |ethics compliance reporting policies conflicts of interest commitment protection of minors about us 12/7/25, 9:17 am identity and access management policy office of ethics, compliance, and risk the george washington university","authorize, compliance, employee, ethic, identity, office, policy, protection, researcher, risk, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",4,"am identity and access management policy office of ethics, compliance, and risk the george washington university 1/3 policy authorized users shall be provided unique identifier (e.g., gwid) at the point of joining the gw community. gw’s unique identifier serves as partial confirmation of an account owner’s identity and is part of the authorized user’s digital identity. the authorized user’s digital identity will remain active until","authorize, compliance, digital, ethic, gwid, gws, identity, office, policy, risk, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",5,"part of the authorized user’s digital identity. the authorized user’s digital identity will remain active until such time the user’s relationship with gw has concluded or access to gw it resources is no longer required. the process, procedures, roles, and responsibilities related to digital identity are governed by the gw it’s identity and access management standards. any requests and decisions related to accessing gw it","authorize, digital, identity, resource"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",6,"gw it’s identity and access management standards. any requests and decisions related to accessing gw it resources via digital identity shall be made in accordance with the identity and access management standards, and the university access to accounts and electronic information policy. all authorized users associated with gw are responsible for safeguarding their assigned digital identity from unauthorized use by complying with the acceptable use","acceptable, authorize, digital, electronic, identity, policy, resource, unauthorized, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",7,"responsible for safeguarding their assigned digital identity from unauthorized use by complying with the acceptable use of it resources policy, cybersecurity risk policy, and identity and access management standards. to mitigate the university’s cybersecurity risk, access to gw it resources shall be based on an authorized user’s position or function. physical access to gw campus buildings and facilities are addressed in the physical access policy.","acceptable, authorize, cybersecurity, digital, facility, identity, physical, policy, resource, risk, unauthorized"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",8,"function. physical access to gw campus buildings and facilities are addressed in the physical access policy. definitions authorized users: all university students, faculty and staff. it also applies to all other individuals and entities granted use of gw it resources, including, but not limited to, contractors, temporary employees, sponsored researchers, affiliates, visitors and volunteers. digital identity: digital identity is associated to unique identifier that is","authorize, digital, employee, facility, faculty, identity, physical, policy, researcher, resource, student, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",9,"researchers, affiliates, visitors and volunteers. digital identity: digital identity is associated to unique identifier that is specific to each authorized user who has an active relationship with the university, and can consist of multiple unique attributes, accounts, credentials, and entitlements associated with an individual. gw identification (gwid): gwid is an alpha-numeric value used to identify an authorized user within gws administrative systems and is required","administrative, authorize, digital, gwid, gws, identity, researcher, system, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",10,"an alpha-numeric value used to identify an authorized user within gws administrative systems and is required to access gw it resources. gwid is the letter followed by an 8-digit number. gw it resources: any technology resource or equipment that supports one or more functional objectives of the university. this includes any system, service or physical facility owned, contracted, or managed by the university to acquire,","administrative, authorize, facility, gwid, gws, objective, owned, physical, resource, system, technology, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",11,"includes any system, service or physical facility owned, contracted, or managed by the university to acquire, store, process, transmit, scan, receive, or dispose of data or information (e.g., software, computers, mobile phones, tablets, storage devices necessary for security and surveillance). related information acceptable use of it resources policy cybersecurity risk policy identity and access management standards physical access policy contacts contact phone number email address","acceptable, computer, cybersecurity, data, device, facility, identity, mobile, owned, phone, physical, policy, resource, risk, scan, security, software, system, transmit, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",12,"risk policy identity and access management standards physical access policy contacts contact phone number email address gw information technology 202-994-4948 ithelp@gwu.edu 12/7/25, 9:17 am identity and access management policy office of ethics, compliance, and risk the george washington university 2/3 mailto:ithelp@gwu.edu responsible university official: vice provost for libraries and information technology responsible office: gw information technology origination date: october 18, 2023 last material change: n/a","compliance, ethic, identity, ithelpgwu, library, office, phone, physical, policy, provost, risk, technology, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",13,"information technology responsible office: gw information technology origination date: october 18, 2023 last material change: n/a next scheduled review: august 2025 to provide feedback on this policy, please contact the responsible office(s) listed above or the office of ethics, compliance, and risk. more information describing university policies is outlined in the university policy principles. noncompliance with this policy can be reported through this website. office","compliance, ethic, office, policy, review, risk, technology, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",14,"in the university policy principles. noncompliance with this policy can be reported through this website. office of ethics, compliance, and risk email the office report concern call the office campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 12/7/25, 9:17 am identity and access management policy office of ethics, compliance, and risk the george washington university","compliance, ethic, office, policy, risk, university"
"Identity and Access Management Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",15,"am identity and access management policy office of ethics, compliance, and risk the george washington university 3/3 mailto:comply@gwu.edu","compliance, ethic, identity, office, policy, risk, university"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,1,"privacy considerations when using virtual meeting and collaboration platforms gw privacy office the george washington university website privacy notice contact us gw privacy office report data incident privacy considerations when using virtual meeting and collaboration platforms to ensure the protection of personally identifiable information and to meet privacy regulations requirements, special care needs to be taken when using virtual meeting and collaboration platforms (“virtual tools","collaboration, data, office, platform, privacy, requirement, tool, university, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,2,"requirements, special care needs to be taken when using virtual meeting and collaboration platforms (“virtual tools and technologies”). the following guidance is offered to you by the gw privacy office, in collaboration with gw it and it aims to assist in minimizing the risk of accidental personal information disclosure, while using virtual tools and technologies. faculty and staff should only use virtual tools and technologies","collaboration, faculty, guidance, office, personal, platform, privacy, requirement, risk, technology, tool, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,3,"while using virtual tools and technologies. faculty and staff should only use virtual tools and technologies that have university approved contracts, as they are privacy compliant (through appropriate privacy terms and conditions) and configured with adequate security and privacy protections. to protect university non-public information, virtual tools and technologies should be integrated with gw single-sign on or two-factor authentication, as well as have the capability","capability, faculty, privacy, protect, protection, public, security, technology, tool, university, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,4,"should be integrated with gw single-sign on or two-factor authentication, as well as have the capability for event- specific password protection, encryption and attendance control. in absence of contract, virtual tools or technologies should not be used for any university activity where non-public information will be shared. information on available university approved virtual tools and technologies can be found on the gw it web conferencing","activity, capability, control, encryption, event, protection, public, technology, tool, university, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,5,"available university approved virtual tools and technologies can be found on the gw it web conferencing page. additionally, virtual training and personalized guidance on tools and best practices for virtual learning can be found on the tools for instructional continuity page. guidelines and best practices to minimize risk of disclosure or breach of non-public data, these guidelines and best practices apply to virtual tools and","data, guidance, guideline, learn, practice, public, risk, technology, tool, university, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,6,"disclosure or breach of non-public data, these guidelines and best practices apply to virtual tools and technologies for administrative operations and virtual learning. both the organizer (host) and participants should be aware of the privacy risks and exposures that exist when facilitating and participating in online meetings using virtual tools and technologies. be familiar with configurations and settings that minimize privacy risks associated with the","administrative, data, guideline, host, learn, practice, privacy, public, risk, technology, tool, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,7,"tools and technologies. be familiar with configurations and settings that minimize privacy risks associated with the use of virtual tools and technologies, such as the difference between public and non-public virtual meeting rooms: non-public meeting room: if the virtual event will contain content that is sensitive or includes any personal identifiable information (pii or phi), non-public meeting room should be used. non-public meeting room is","event, personal, pii, privacy, public, risk, room, technology, tool, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,8,"personal identifiable information (pii or phi), non-public meeting room should be used. non-public meeting room is one where one-time password or access code for entry into the meeting room is required; end to end encryption is strongly recommended. all available encryption and privacy modes should always be enabled. do not record the virtual meeting unless it’s absolutely necessary (e.g. for purposes of records retention or","encryption, personal, pii, privacy, public, record, room, strongly, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,9,"not record the virtual meeting unless it’s absolutely necessary (e.g. for purposes of records retention or asynchronous learning.) if the meeting is recorded for asynchronous learning purposes, the recording must not be shared outside of the class roster without student consent. public meeting room: if the content will not include any personal identifiable information (deidentified pii or phi or general administrative or academic content), public","academic, administrative, class, learn, personal, pii, public, record, room, student, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,10,"include any personal identifiable information (deidentified pii or phi or general administrative or academic content), public meeting room can be used. for example, webex personal room is public meeting room unless password has been enabled. the following guidance applies to both non-public and public meeting rooms: use green room or waiting room to allow the meeting to begin only after the host joins. carefully control","academic, administrative, control, guidance, host, personal, pii, public, room"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,11,or waiting room to allow the meeting to begin only after the host joins. carefully control and monitor who has the ability to invite/share the meeting invite. for example: avoid making the meeting available to anyone with the link. monitor attendees through dashboard identify all generic attendees before meeting begins (e.g. caller x). the host should pay attention to all new/late arriving attendees and ask,"attendees, control, host, invite, room"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,12,begins (e.g. caller x). the host should pay attention to all new/late arriving attendees and ask them to identify themselves. an unauthorized attendee should be expelled or the meeting room may be locked once in progress to prohibit others from joining. home privacy considerations when using virtual meeting and collaboration platforms |our mission privacy at gw privacy notice privacy laws ferpa privacy policies privacy training,"attendees, collaboration, host, law, platform, policy, privacy, room, unauthorized, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,13,"collaboration platforms |our mission privacy at gw privacy notice privacy laws ferpa privacy policies privacy training data privacy month 12/7/25, 11:06 am privacy considerations when using virtual meeting and collaboration platforms gw privacy office the george washington university 1/3 before anyone shares their screen, files or other content, remind them not to share sensitive or personally identifiable information during the meeting inadvertently. online classes instructors","class, collaboration, data, instructors, law, office, platform, policy, privacy, university, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,14,"them not to share sensitive or personally identifiable information during the meeting inadvertently. online classes instructors should be aware of the privacy risks and exposures that exist when hosting online classes and lectures and maintain compliance with ferpa with regards to students personal information captured via virtual tools and technologies. instructors should be familiar with configurations and settings that minimize privacy risks, such as controlling","class, compliance, control, instructors, personal, privacy, risk, student, technology, tool, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,15,"technologies. instructors should be familiar with configurations and settings that minimize privacy risks, such as controlling attendance by not making the meeting available to anyone with the link. when the online class invite includes virtual conference link, ensure students do not forward the link to others not in the class, whether by mistake or otherwise. telehealth activities gw clinics may seek to conduct telehealth activities.","activity, class, control, instructors, invite, privacy, risk, student, technology, telehealth, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,16,"class, whether by mistake or otherwise. telehealth activities gw clinics may seek to conduct telehealth activities. when using virtual meeting applications to provide telehealth services, all state licensing requirements and regulations for health professionals must still be met. if virtual meeting applications will be used for telehealth activities, non-public meeting rooms must be used. this requires the use of one- time password or access code","activity, class, public, telehealth, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,17,"meeting rooms must be used. this requires the use of one- time password or access code for entry into the meeting room. end to end encryption is strongly recommended. all available encryption and privacy settings should be enabled. recordings as general rule, meetings, events, classes, lectures or health sessions should not be recorded without legitimate business purpose. before recording virtual meeting or event, you should","class, encryption, event, legitimate, privacy, record, room, session, strongly, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,18,"should not be recorded without legitimate business purpose. before recording virtual meeting or event, you should notify attendees of your intent to record. provide attendees with details about why you want to record the meeting or event, and ask their consent to the recording being used for that purpose. you may also consider giving attendees the option to participate without having their image and/or voice","attendees, event, legitimate, record, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,19,"you may also consider giving attendees the option to participate without having their image and/or voice recorded, such as allowing them to attend with no video or audio, and the option to pose questions only in the text chat window. zoom ai companion zoom ai companion is now available to all gw staff and faculty. click here for instructions on how to enable zoom ai","artificialintelligence, attendees, chat, companion, faculty, record, zoom"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,20,"to all gw staff and faculty. click here for instructions on how to enable zoom ai companion for your university zoom account. zoom ai companion uses ai technology to allow meeting hosts to initiate an ai-generated summary of their meetings and create smart recordings. the zoom ai companion meeting summary uses artificial intelligence to shorten important meeting points into brief summary. after the meeting, the","artificialintelligence, companion, create, faculty, host, record, technology, university, zoom"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,21,"summary uses artificial intelligence to shorten important meeting points into brief summary. after the meeting, the host quickly gets an email with detailed summary, including quick recap, summary, and next steps sections. zoom ai smart recordings extends the capabilities of zoom ai companion to cloud recordings with transcripts. it enables meeting hosts to categorize their cloud recording into segments known as smart chapters, while highlighting","artificialintelligence, capability, cloud, companion, host, record, step, zoom"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,22,"enables meeting hosts to categorize their cloud recording into segments known as smart chapters, while highlighting important information and next steps. resources web conferencing at gw online teaching guidance offered by the gw instructional design team blackboard contacts privacy assistance gw privacy office email us technical assistance gw it support center phone: 202-994-4948, email: ithelp@gwu.edu meetings and events class recordings telehealth sessions storage and retention","class, cloud, event, host, ithelpgwu, phone, record, session, telehealth"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,23,"support center phone: 202-994-4948, email: ithelp@gwu.edu meetings and events class recordings telehealth sessions storage and retention overview privacy considerations gw privacy office 12/7/25, 11:06 am privacy considerations when using virtual meeting and collaboration platforms gw privacy office the george washington university 2/3 mailto:privacy@gwu.edu mailto:ithelp@gwu.edu email the privacy office report data incident data subject requests campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms","accessibility, class, collaboration, data, event, ithelpgwu, office, phone, platform, policy, privacy, record, session, telehealth, university, virtual"
Privacy Considerations when using Virtual Meeting and Collaboration Platforms _ GW Privacy Office _ The George Washington University,24,"data incident data subject requests campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 12/7/25, 11:06 am privacy considerations when using virtual meeting and collaboration platforms gw privacy office the george washington university 3/3","accessibility, barrier, collaboration, data, office, platform, policy, privacy, university, virtual"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,1,"privacy guidance for use of artificial intelligence gw privacy office the george washington university website privacy notice contact us gw privacy office report data incident privacy guidance for use of artificial intelligence artificial intelligence (ai) is set of technologies that are based primarily on machine learning and deep learning and are used for data analytics, predictions and forecasting, natural language processing, intelligent data retrieval, and","artificialintelligence, data, guidance, language, learn, office, privacy, technology, university"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,2,"and are used for data analytics, predictions and forecasting, natural language processing, intelligent data retrieval, and more. artificial intelligence can also assist with making recommendations or decisions, and solving complex problems. ai that can produce new content and ideas, including conversations, stories, images, videos, and music is called generative ai or genai. for the purpose of this guidance, artificial intelligence technology will be referred as","artificialintelligence, data, genai, generative, guidance, idea, language, technology"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,3,"ai or genai. for the purpose of this guidance, artificial intelligence technology will be referred as “ai tools”. use of ai tools present significant benefits. these powerful tools can assist with our daily operations, such as automating processes, increasing productivity, providing advanced data analysis and forecasting. but use of ai also comes with privacy considerations and inherent risks. ai tools that are trained with personal","artificialintelligence, data, genai, guidance, personal, privacy, risk, technology, tool"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,4,"ai also comes with privacy considerations and inherent risks. ai tools that are trained with personal data, can suggest information about individuals that is not based on the information submitted by the user of the tool, which increases the privacy risks and concerns, even when the original data provided to the ai tool was considered non-sensitive. for example, when generative ai model is trained on","artificialintelligence, data, generative, model, personal, privacy, risk, tool"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,5,"to the ai tool was considered non-sensitive. for example, when generative ai model is trained on large dataset of personal photos, it could potentially be used to create realistic but unauthorized images of individuals, raising privacy concerns. staff and faculty must be vigilant about the data they enter into any ai tools, and must be certain that the use of ai tools will not, in","artificialintelligence, create, data, faculty, generative, model, personal, privacy, tool, unauthorized"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,6,"any ai tools, and must be certain that the use of ai tools will not, in any way, violate gw’s privacy, data protection and security policies and requirements. before using an ai tool that accesses personal information of individuals, users should carefully consider whether it is necessary to include this information and whether the desired outcome can be achieved without personal details. maximum privacy and","artificialintelligence, data, gws, personal, policy, privacy, protection, requirement, security, tool"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,7,"this information and whether the desired outcome can be achieved without personal details. maximum privacy and security controls must always be employed to protect personally identifiable information (pii). accordingly, when pii will be entered into an ai tool, the ai tool should be set with privacy enhancing settings to ensure that the pii is not retained by the ai model and also, when possible, the","artificialintelligence, control, model, personal, pii, privacy, protect, security, tool"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,8,"ensure that the pii is not retained by the ai model and also, when possible, the pii should be anonymized. ai tools used at gw must not use personal information of our community members for training their models. the following guidance is intended to govern the administrative use of ai tools across the university and in all operations. any implementation of artificial intelligence is subject","administrative, artificialintelligence, guidance, model, personal, pii, tool, university"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,9,"ai tools across the university and in all operations. any implementation of artificial intelligence is subject to applicable university policies and standards, such as the procurement contract review and approval process when purchasing information technology that includes ai capabilities. when necessary to leverage the use of ai tools that will process pii, the ai tool must be reviewed and approved, by the gw privacy office","applicable, approval, artificialintelligence, capability, office, pii, policy, privacy, review, technology, tool, university"
Privacy Guidance for use of Artificial Intelligence _ GW Privacy Office _ The George Washington University,10,"will process pii, the ai tool must be reviewed and approved, by the gw privacy office and the office of general counsel. before considering the use of an ai tool that would require entering personally identifiable information, make sure to obtain an authorization to operate (ato) by gw information security. the use of un-approved ai tools for university operations and purposes will be considered violation","artificialintelligence, office, pii, privacy, review, security, tool, university, violation"
